x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32,x33,y33,z33
-0.20585930347442627,0.2519717812538147,2.4734385013580322,-0.19145742058753967,0.06283609569072723,2.480990409851074,-0.17681430280208588,-0.12627384066581726,2.4887211322784424,-0.16217073798179626,-0.3153894543647766,2.4964520931243896,-0.12682539224624634,-0.3152405023574829,2.458479166030884,-0.024361208081245422,-0.31182172894477844,2.348027229309082,-0.033752258867025375,-0.03135290741920471,2.361375570297241,-0.08281965553760529,0.2331782579421997,2.3370840549468994,-0.09263313561677933,0.28608450293540955,2.332225799560547,-0.11226009577512741,0.39189696311950684,2.3225090503692627,-0.14619752764701843,0.3352556526660919,2.3750667572021484,-0.1973569244146347,-0.3175938129425049,2.5345089435577393,-0.2998211085796356,-0.32101258635520935,2.644960880279541,-0.2887862026691437,-0.042759329080581665,2.607779026031494,-0.27549734711647034,0.22499480843544006,2.5745291709899902,-0.27283957600593567,0.27854564785957336,2.5678791999816895,-0.26752403378486633,0.3856472969055176,2.554579257965088,-0.22594194114208221,0.3240997791290283,2.514514923095703,-0.13404253125190735,0.2544691264629364,2.3990249633789062,-0.10427922755479813,0.6990485787391663,2.4932308197021484,-0.05303322151303291,1.0860252380371094,2.6004858016967773,-0.12530772387981415,1.2161965370178223,2.5473480224609375,-0.2776760756969452,0.249474436044693,2.547852039337158,-0.2588653862476349,0.6974031925201416,2.6279613971710205,-0.16850467026233673,1.065445899963379,2.7702999114990234,-0.22684869170188904,1.206711769104004,2.729905366897583,-0.2554960250854492,-0.4733043611049652,2.4354116916656494,-0.2651546001434326,-0.5307384133338928,2.4311742782592773,-0.21892213821411133,-0.5795603394508362,2.424227237701416,-0.0889800488948822,-0.5752778053283691,2.4401655197143555,-0.2605595588684082,-0.5767112970352173,2.4805164337158203,-0.20695272088050842,-0.5672054886817932,2.599652051925659,-0.011859714984893799,1.1716270446777344,2.6539502143859863,-0.11893641948699951,1.141038179397583,2.8312108516693115
-0.20298698544502258,0.2540845572948456,2.4717910289764404,-0.1892220824956894,0.06492981314659119,2.47878098487854,-0.1751856505870819,-0.12419995665550232,2.485905408859253,-0.161148801445961,-0.3133354187011719,2.493029832839966,-0.12527114152908325,-0.3131183981895447,2.4555788040161133,-0.021321818232536316,-0.30950406193733215,2.346726894378662,-0.031755201518535614,-0.029429346323013306,2.3608384132385254,-0.08203176409006119,0.2345106303691864,2.3360066413879395,-0.09208707511425018,0.28729861974716187,2.331040382385254,-0.11219769716262817,0.3928745985031128,2.3211076259613037,-0.14648079872131348,0.3360653817653656,2.3731026649475098,-0.19687388837337494,-0.31560808420181274,2.5305585861206055,-0.3008232116699219,-0.31922242045402527,2.6394104957580566,-0.2897319793701172,-0.041079819202423096,2.6038644313812256,-0.27646997570991516,0.2265561819076538,2.5721824169158936,-0.2738175690174103,0.28008338809013367,2.5658459663391113,-0.2685127556324005,0.387137770652771,2.553173065185547,-0.2263103723526001,0.32593369483947754,2.513434648513794,-0.13044598698616028,0.2566412389278412,2.398127317428589,-0.09824950993061066,0.7025560736656189,2.485649824142456,-0.041287507861852646,1.089433193206787,2.5908217430114746,-0.11124958097934723,1.2204530239105225,2.5365443229675293,-0.2755279839038849,0.25152787566185,2.545454740524292,-0.25945019721984863,0.6995911598205566,2.6261866092681885,-0.16983096301555634,1.0665358304977417,2.7721309661865234,-0.22750021517276764,1.208246111869812,2.7321388721466064,-0.25432997941970825,-0.4666298031806946,2.420286178588867,-0.26540687680244446,-0.5236591696739197,2.4136476516723633,-0.22023814916610718,-0.5738486051559448,2.4089112281799316,-0.0917113721370697,-0.5742789506912231,2.435070753097534,-0.2661327123641968,-0.5711047053337097,2.4619178771972656,-0.22174590826034546,-0.5665045976638794,2.5852558612823486,0.0010205172002315521,1.174718976020813,2.6439714431762695,-0.1207347959280014,1.1416139602661133,2.8341097831726074
-0.20334897935390472,0.25311279296875,2.4780349731445312,-0.18932680785655975,0.06410364806652069,2.4871456623077393,-0.17509298026561737,-0.12487916648387909,2.496471881866455,-0.16085873544216156,-0.31386762857437134,2.505798578262329,-0.12520521879196167,-0.3140757381916046,2.4681475162506104,-0.021895036101341248,-0.3116976022720337,2.3586647510528564,-0.03228653222322464,-0.031427472829818726,2.367112874984741,-0.08208510279655457,0.23210746049880981,2.337780237197876,-0.09204481542110443,0.2848144471645355,2.331913709640503,-0.11196424067020416,0.39022842049598694,2.320180654525757,-0.14608408510684967,0.3344603478908539,2.373379945755005,-0.19635753333568573,-0.3157136142253876,2.543550968170166,-0.29966771602630615,-0.3180917501449585,2.65303373336792,-0.2869258522987366,-0.042557358741760254,2.6015639305114746,-0.27217385172843933,0.22268494963645935,2.5544486045837402,-0.2692234516143799,0.27573341131210327,2.545025587081909,-0.263322651386261,0.3818303346633911,2.526179313659668,-0.22160544991493225,0.31818604469299316,2.4899373054504395,-0.13137996196746826,0.2548742890357971,2.4038126468658447,-0.09645403921604156,0.7017099261283875,2.4861557483673096,-0.035305481404066086,1.0889519453048706,2.588054656982422,-0.10470293462276459,1.2202017307281494,2.5334696769714355,-0.2753179967403412,0.2513512969017029,2.5522572994232178,-0.26021742820739746,0.7001043558120728,2.6300711631774902,-0.16941538453102112,1.0674320459365845,2.7746543884277344,-0.22724473476409912,1.2091341018676758,2.734675168991089,-0.25439971685409546,-0.4684724509716034,2.4355344772338867,-0.2655267119407654,-0.5256820321083069,2.429792881011963,-0.22031468152999878,-0.5760318040847778,2.425720691680908,-0.09152889251708984,-0.5761029720306396,2.451627016067505,-0.26615646481513977,-0.5724495053291321,2.4788665771484375,-0.2214139699935913,-0.5659531354904175,2.6022067070007324,0.008209854364395142,1.1742826700210571,2.6402158737182617,-0.119871586561203,1.1426405906677246,2.8361752033233643
-0.20530623197555542,0.25215160846710205,2.475224018096924,-0.19057278335094452,0.06329423189163208,2.4857306480407715,-0.17559243738651276,-0.12553131580352783,2.4964582920074463,-0.16061164438724518,-0.3143625259399414,2.5071861743927,-0.12506093084812164,-0.3147220015525818,2.4694485664367676,-0.022049330174922943,-0.3127858340740204,2.359679937362671,-0.033272720873355865,-0.03252166509628296,2.3668534755706787,-0.08314985036849976,0.23095840215682983,2.3372459411621094,-0.09312527626752853,0.28365442156791687,2.331324338912964,-0.11307612806558609,0.38904646039009094,2.319481372833252,-0.1470056176185608,0.33337652683258057,2.3729002475738525,-0.19599953293800354,-0.3160553574562073,2.5450403690338135,-0.29901114106178284,-0.3179915249347687,2.65480899810791,-0.2843290865421295,-0.04534909129142761,2.5901870727539062,-0.26780277490615845,0.2171955406665802,2.5303263664245605,-0.2644975185394287,0.2697044610977173,2.5183541774749756,-0.25788697600364685,0.37472230195999146,2.4944100379943848,-0.21654151380062103,0.30913570523262024,2.4613513946533203,-0.1334526240825653,0.2536222040653229,2.4008982181549072,-0.09599090367555618,0.7004296183586121,2.4831714630126953,-0.03295855224132538,1.087644338607788,2.584594249725342,-0.10191923379898071,1.2191829681396484,2.529989004135132,-0.27715983986854553,0.2506810128688812,2.5495498180389404,-0.2614261209964752,0.6995104551315308,2.6277403831481934,-0.16910149157047272,1.0661555528640747,2.7734882831573486,-0.22646504640579224,1.2082500457763672,2.7340128421783447,-0.25270265340805054,-0.4702906608581543,2.4376742839813232,-0.26337558031082153,-0.5276539325714111,2.432326555252075,-0.21774381399154663,-0.5777133703231812,2.4288506507873535,-0.08901870250701904,-0.5766045451164246,2.455352783203125,-0.2638772130012512,-0.5740646123886108,2.4817843437194824,-0.21973004937171936,-0.5662664771080017,2.6053318977355957,0.011039122939109802,1.1728696823120117,2.636603593826294,-0.11920543015003204,1.1410057544708252,2.8352293968200684
-0.20750802755355835,0.2517441213130951,2.479346752166748,-0.19193363189697266,0.06287452578544617,2.488210439682007,-0.1760031282901764,-0.12596310675144196,2.497122287750244,-0.16007214784622192,-0.31480640172958374,2.5060343742370605,-0.12477024644613266,-0.3146560788154602,2.468064308166504,-0.02244124561548233,-0.3112371861934662,2.3575894832611084,-0.03447422385215759,-0.03110116720199585,2.3677666187286377,-0.0856030285358429,0.2324422299861908,2.341008186340332,-0.09582878649234772,0.2851509153842926,2.3356564044952393,-0.11628030240535736,0.39056825637817383,2.324953079223633,-0.14963571727275848,0.33425286412239075,2.3780553340911865,-0.19520089030265808,-0.31700921058654785,2.5441014766693115,-0.2975298762321472,-0.32042810320854187,2.654576301574707,-0.308122843503952,-0.040883421897888184,2.6329638957977295,-0.31989458203315735,0.2277267575263977,2.6107091903686523,-0.3222489356994629,0.2814487814903259,2.6062581539154053,-0.326957643032074,0.38889285922050476,2.5973563194274902,-0.2804340422153473,0.33318740129470825,2.55450439453125,-0.13588377833366394,0.2541532516479492,2.404829263687134,-0.09960709512233734,0.700965166091919,2.4881179332733154,-0.04125828668475151,1.0897023677825928,2.5868124961853027,-0.1120074987411499,1.2200125455856323,2.531461477279663,-0.27913227677345276,0.24933500587940216,2.5538642406463623,-0.2621791362762451,0.6986178755760193,2.629701852798462,-0.16876757144927979,1.066085696220398,2.7728922367095947,-0.22616064548492432,1.208039402961731,2.732828378677368,-0.24970155954360962,-0.46936333179473877,2.4304909706115723,-0.25991424918174744,-0.526625394821167,2.423421621322632,-0.21391937136650085,-0.5763317942619324,2.4196457862854004,-0.08580704033374786,-0.5752224326133728,2.448981523513794,-0.261215478181839,-0.5743150115013123,2.471634864807129,-0.21981269121170044,-0.5695081949234009,2.596283435821533,0.0017743855714797974,1.175844669342041,2.6381609439849854,-0.11849936097860336,1.1412570476531982,2.833976984024048
-0.2062264233827591,0.2517901062965393,2.4838054180145264,-0.19087442755699158,0.06287406384944916,2.491762638092041,-0.17518864572048187,-0.1260133534669876,2.4997482299804688,-0.15950238704681396,-0.31490641832351685,2.5077340602874756,-0.12449201941490173,-0.31465089321136475,2.4694998264312744,-0.02289198338985443,-0.310921311378479,2.358147382736206,-0.035178013145923615,-0.03085947036743164,2.3699769973754883,-0.08760248124599457,0.2325473427772522,2.3443896770477295,-0.098087377846241,0.2852286994457245,2.3392722606658936,-0.11905716359615326,0.39059141278266907,2.3290371894836426,-0.15176303684711456,0.33398449420928955,2.3822340965270996,-0.19434227049350739,-0.3172149956226349,2.5460548400878906,-0.2959423065185547,-0.32094457745552063,2.657407283782959,-0.3294869065284729,-0.043536216020584106,2.6828014850616455,-0.3668811023235321,0.2229190468788147,2.702535629272461,-0.37435993552207947,0.27621009945869446,2.706482410430908,-0.3893176019191742,0.382792204618454,2.7143759727478027,-0.3389914333820343,0.33903953433036804,2.6628308296203613,-0.1349727213382721,0.25442713499069214,2.408942461013794,-0.099512480199337,0.7016510963439941,2.4905967712402344,-0.04272741824388504,1.0912809371948242,2.5868139266967773,-0.11443746834993362,1.220914602279663,2.5310685634613037,-0.2774801254272461,0.24915306270122528,2.558668375015259,-0.26203522086143494,0.6990556716918945,2.6313540935516357,-0.16888666152954102,1.067567229270935,2.7721242904663086,-0.2268650233745575,1.2091652154922485,2.7315866947174072,-0.24863684177398682,-0.4679303765296936,2.4285452365875244,-0.2590394914150238,-0.5250362753868103,2.4205267429351807,-0.2132578045129776,-0.5749547481536865,2.4168946743011475,-0.0856742113828659,-0.5749753713607788,2.448499917984009,-0.26145827770233154,-0.5733596086502075,2.468066453933716,-0.22224226593971252,-0.5704557299613953,2.5934863090515137,0.00010428577661514282,1.1779463291168213,2.637468099594116,-0.11851102113723755,1.1432050466537476,2.8325603008270264
-0.20590302348136902,0.2529827654361725,2.4851417541503906,-0.1905059516429901,0.06406211853027344,2.492572784423828,-0.17481346428394318,-0.12483127415180206,2.5000789165496826,-0.15912050008773804,-0.3137303292751312,2.507585287094116,-0.12451590597629547,-0.3134244978427887,2.4689888954162598,-0.023934587836265564,-0.30954232811927795,2.3564085960388184,-0.03584369271993637,-0.029572397470474243,2.3712546825408936,-0.08949396014213562,0.23382815718650818,2.3478808403015137,-0.10022401064634323,0.2865082621574402,2.3432061672210693,-0.12168411910533905,0.3918684720993042,2.3338565826416016,-0.1536290943622589,0.3348008096218109,2.387040376663208,-0.19355453550815582,-0.3160892128944397,2.5462634563446045,-0.2941358685493469,-0.31997138261795044,2.658843755722046,-0.32672539353370667,-0.0471537709236145,2.715886354446411,-0.37694549560546875,0.2152193784713745,2.753870964050293,-0.3869895040988922,0.26769399642944336,2.761467933654785,-0.4070775508880615,0.37264323234558105,2.7766618728637695,-0.3550265431404114,0.3350127935409546,2.722069025039673,-0.1351938545703888,0.25578099489212036,2.4097721576690674,-0.10322830080986023,0.7026431560516357,2.4949774742126465,-0.04946677386760712,1.0920101404190063,2.5940890312194824,-0.12257951498031616,1.221453309059143,2.539703369140625,-0.27661219239234924,0.2501845359802246,2.560511350631714,-0.26247793436050415,0.7004338502883911,2.6315274238586426,-0.16936095058918,1.069573163986206,2.770759105682373,-0.228057861328125,1.2109177112579346,2.7303216457366943,-0.2442270964384079,-0.4653083086013794,2.423900842666626,-0.2539786398410797,-0.5220432877540588,2.4148330688476562,-0.2080708146095276,-0.5713972449302673,2.4120869636535645,-0.08230482041835785,-0.5711761713027954,2.4477391242980957,-0.2576866149902344,-0.5707453489303589,2.461365222930908,-0.2228829711675644,-0.5693292617797852,2.5873608589172363,-0.0071753524243831635,1.1786514520645142,2.6452548503875732,-0.11875631660223007,1.1455047130584717,2.830648899078369
-0.2069353312253952,0.25249648094177246,2.5118520259857178,-0.19153232872486115,0.06354649364948273,2.518418073654175,-0.17582890391349792,-0.12537799775600433,2.5250062942504883,-0.1601250171661377,-0.31430816650390625,2.531594753265381,-0.12588706612586975,-0.3138545751571655,2.4926748275756836,-0.026029303669929504,-0.3095264136791229,2.3787732124328613,-0.03706751763820648,-0.02947106957435608,2.400402545928955,-0.09079457074403763,0.2348840832710266,2.3834078311920166,-0.1015399843454361,0.2877551019191742,2.3800089359283447,-0.12303080409765244,0.39349716901779175,2.373211145401001,-0.15454256534576416,0.3351826071739197,2.425527334213257,-0.19419227540493011,-0.3168151378631592,2.5705862045288086,-0.29405003786087036,-0.3211432993412018,2.684487819671631,-0.32282543182373047,-0.05577579140663147,2.772650957107544,-0.3705245554447174,0.2016291618347168,2.839930534362793,-0.38006436824798584,0.2531101703643799,2.853386402130127,-0.3991440236568451,0.35607215762138367,2.880298137664795,-0.34770357608795166,0.3242376744747162,2.821382999420166,-0.13677972555160522,0.25557899475097656,2.435981512069702,-0.10702969133853912,0.702738881111145,2.520512819290161,-0.053958214819431305,1.0921565294265747,2.6198570728302,-0.12787044048309326,1.221431851387024,2.5661401748657227,-0.2770909368991852,0.24941398203372955,2.5877225399017334,-0.26288431882858276,0.7008762955665588,2.6506712436676025,-0.16982212662696838,1.0731079578399658,2.7814953327178955,-0.2295195311307907,1.2133886814117432,2.7388553619384766,-0.24114614725112915,-0.46514028310775757,2.4447052478790283,-0.24996915459632874,-0.5216009616851807,2.4348106384277344,-0.20364512503147125,-0.570139467716217,2.4325177669525146,-0.07930737733840942,-0.5688677430152893,2.4707610607147217,-0.25409331917762756,-0.5706572532653809,2.4804575443267822,-0.22224390506744385,-0.5703349113464355,2.606590747833252,-0.011630319058895111,1.178870677947998,2.670877456665039,-0.11890225857496262,1.1504249572753906,2.8393168449401855
-0.20870447158813477,0.2515923082828522,2.51629638671875,-0.19265086948871613,0.06269632279872894,2.5226190090179443,-0.17631393671035767,-0.12617196142673492,2.5290427207946777,-0.1599765121936798,-0.31504592299461365,2.5354666709899902,-0.12551070749759674,-0.3144165873527527,2.4967539310455322,-0.024985454976558685,-0.30957502126693726,2.3834476470947266,-0.0366031713783741,-0.029863327741622925,2.40834379196167,-0.09003354609012604,0.23469874262809753,2.3947064876556396,-0.1007196232676506,0.2876111567020416,2.3919789791107178,-0.12209177017211914,0.3934359848499298,2.386523962020874,-0.15395864844322205,0.33443325757980347,2.4378201961517334,-0.19426476955413818,-0.3177279829978943,2.574249267578125,-0.29479002952575684,-0.3225695490837097,2.6875555515289307,-0.3087695240974426,-0.050224512815475464,2.7555716037750244,-0.3429219722747803,0.21367669105529785,2.802726984024048,-0.3497524559497833,0.2664569318294525,2.8121581077575684,-0.36341342329978943,0.37201741337776184,2.8310203552246094,-0.3139427602291107,0.3331281244754791,2.7747318744659424,-0.13800115883350372,0.2550792396068573,2.440953493118286,-0.1077643558382988,0.7021744847297668,2.52604341506958,-0.054705776274204254,1.091555118560791,2.6258013248443604,-0.12806951999664307,1.2209768295288086,2.571613073348999,-0.279407799243927,0.24810536205768585,2.591639280319214,-0.2629634737968445,0.6995230317115784,2.6548876762390137,-0.16824287176132202,1.0710070133209229,2.786841630935669,-0.2267065942287445,1.2117664813995361,2.7439773082733154,-0.23606517910957336,-0.46736031770706177,2.4487340450286865,-0.24362796545028687,-0.5237860679626465,2.4392313957214355,-0.19663000106811523,-0.571267306804657,2.438365936279297,-0.07376104593276978,-0.5674190521240234,2.478992223739624,-0.24781352281570435,-0.572263777256012,2.485018014907837,-0.21878105401992798,-0.5702424049377441,2.611173152923584,-0.0125650055706501,1.1782081127166748,2.677116632461548,-0.11718142777681351,1.1479151248931885,2.8451144695281982
-0.20961792767047882,0.2519524395465851,2.5123462677001953,-0.19308999180793762,0.06312765181064606,2.5189669132232666,-0.17630715668201447,-0.12566973268985748,2.525726556777954,-0.15952381491661072,-0.3144727647304535,2.5324864387512207,-0.1250687539577484,-0.31383153796195984,2.493771553039551,-0.024531379342079163,-0.3089536726474762,2.380396842956543,-0.036335527896881104,-0.028997451066970825,2.4024901390075684,-0.09004414081573486,0.23536798357963562,2.3860902786254883,-0.10078586637973785,0.28824105858802795,2.382810354232788,-0.12226931750774384,0.393987238407135,2.3762505054473877,-0.1540927290916443,0.3354826271533966,2.4281487464904785,-0.19379645586013794,-0.3171660602092743,2.571274757385254,-0.294333815574646,-0.32204392552375793,2.6846494674682617,-0.3094502091407776,-0.05064466595649719,2.7561817169189453,-0.3471611440181732,0.21254950761795044,2.804651975631714,-0.3547033369541168,0.2651883363723755,2.8143460750579834,-0.36978772282600403,0.3704659938812256,2.8337342739105225,-0.3198116719722748,0.3325265645980835,2.7772367000579834,-0.13891056180000305,0.25550007820129395,2.4370110034942627,-0.10768134146928787,0.7025390863418579,2.522085666656494,-0.054314933717250824,1.0920226573944092,2.6213085651397705,-0.12758582830429077,1.2214288711547852,2.566948890686035,-0.2803252935409546,0.24840481579303741,2.587681531906128,-0.2629488408565521,0.6996246576309204,2.6521453857421875,-0.1665438562631607,1.0699448585510254,2.786159038543701,-0.2242685705423355,1.2112171649932861,2.743973970413208,-0.23227591812610626,-0.468871533870697,2.4482169151306152,-0.23882275819778442,-0.5253499746322632,2.439656972885132,-0.19122560322284698,-0.5718734264373779,2.4398670196533203,-0.06915643811225891,-0.5653290152549744,2.480982780456543,-0.24247393012046814,-0.572932779788971,2.4860520362854004,-0.21436002850532532,-0.5683304667472839,2.61184024810791,-0.01210249587893486,1.1787151098251343,2.6725027561187744,-0.1151672899723053,1.1462942361831665,2.8448920249938965
